Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type,Customer_ID,Age,Gender,Annual_Income,Total_Spend,Years_as_Customer,Num_of_Purchases,Average_Transaction_Amount,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Last_Purchase_Days_Ago,Email_Opt_In,Promotion_Response,Target_Churn
309,Illinois,Central,Major Market,79.0,112.0,189.0,77.0,33.0,21.0,449.0,80.0,60.0,100.0,160.0,11,02/01/10 00:00:00,Tea,Darjeeling,Regular,518,53,Male,60.72,1944.4,16,39,345.53,5,0,5,182,True,Ignored,False
309,Illinois,Central,Major Market,53.0,79.0,133.0,54.0,26.0,15.0,601.0,50.0,40.0,70.0,110.0,11,12/01/10 00:00:00,Tea,Darjeeling,Regular,519,23,Other,22.83,9800.65,3,60,109.06,6,3,3,129,True,Unsubscribed,True
309,Illinois,Central,Major Market,123.0,117.0,211.0,81.0,34.0,22.0,460.0,80.0,60.0,110.0,170.0,11,04/01/11 00:00:00,Tea,Darjeeling,Regular,520,24,Female,78.65,8686.13,11,94,219.21,1,0,5,236,False,Ignored,True
309,Illinois,Central,Major Market,46.0,81.0,134.0,54.0,45.0,17.0,641.0,30.0,40.0,70.0,110.0,12,06/01/11 00:00:00,Tea,Earl Grey,Regular,521,21,Male,110.45,2738.4,10,31,62.76,0,0,3,358,True,Ignored,True
309,Illinois,Central,Major Market,88.0,114.0,201.0,75.0,55.0,24.0,659.0,50.0,60.0,90.0,150.0,12,11/01/11 00:00:00,Tea,Earl Grey,Regular,522,52,Other,25.11,9641.11,11,99,98.47,0,1,1,221,True,Unsubscribed,True
310,California,West,Major Market,-182.0,-26.0,132.0,144.0,96.0,47.0,862.0,-120.0,180.0,-40.0,140.0,3,01/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,523,58,Male,120.66,3740.35,9,84,381.48,1,3,5,127,False,Ignored,True
310,California,West,Major Market,59.0,96.0,159.0,64.0,49.0,21.0,593.0,30.0,40.0,60.0,100.0,13,05/01/11 00:00:00,Tea,Green Tea,Regular,524,51,Male,177.37,3046.1,11,84,308.59,5,4,4,158,True,Responded,True
310,California,West,Major Market,317.0,349.0,607.0,263.0,111.0,86.0,1433.0,220.0,250.0,330.0,580.0,6,05/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,525,46,Male,146.85,1612.8,11,32,231.6,7,3,5,69,False,Ignored,True
310,California,West,Major Market,160.0,245.0,452.0,207.0,85.0,64.0,965.0,160.0,170.0,220.0,390.0,9,01/01/10 00:00:00,Herbal Tea,Lemon,Decaf,526,22,Male,132.13,9025.95,18,76,13.5,7,2,5,10,True,Unsubscribed,True
310,California,West,Major Market,38.0,68.0,120.0,52.0,30.0,17.0,554.0,40.0,40.0,60.0,100.0,10,08/01/10 00:00:00,Herbal Tea,Mint,Decaf,527,44,Other,192.07,9871.23,4,8,42.4,0,2,4,136,True,Ignored,False
310,California,West,Major Market,92.0,107.0,188.0,83.0,37.0,27.0,574.0,60.0,70.0,90.0,160.0,10,06/01/11 00:00:00,Herbal Tea,Mint,Decaf,528,50,Female,192.49,3341.37,5,70,384.15,4,3,5,339,True,Unsubscribed,False
310,California,West,Major Market,111.0,152.0,256.0,104.0,41.0,29.0,821.0,100.0,60.0,110.0,170.0,11,05/01/10 00:00:00,Tea,Darjeeling,Regular,529,63,Female,168.37,7063.96,5,78,55.98,4,0,1,95,True,Responded,False
310,California,West,Major Market,134.0,179.0,302.0,123.0,45.0,34.0,928.0,100.0,80.0,120.0,200.0,11,09/01/10 00:00:00,Tea,Darjeeling,Regular,530,69,Male,129.39,3419.5,18,63,387.81,3,1,4,334,False,Ignored,True
310,California,West,Major Market,199.0,179.0,322.0,123.0,45.0,34.0,928.0,100.0,80.0,120.0,200.0,11,09/01/11 00:00:00,Tea,Darjeeling,Regular,531,27,Other,107.8,1139.41,18,99,364.84,8,2,4,110,False,Unsubscribed,False
310,California,West,Major Market,105.0,145.0,245.0,100.0,40.0,28.0,598.0,90.0,60.0,100.0,160.0,12,08/01/10 00:00:00,Tea,Earl Grey,Regular,532,23,Female,22.4,3987.65,16,47,261.73,7,4,3,256,True,Unsubscribed,False
310,California,West,Major Market,221.0,239.0,509.0,239.0,90.0,66.0,1417.0,150.0,220.0,230.0,450.0,4,03/01/11 00:00:00,Espresso,Caffe Latte,Regular,533,51,Female,129.13,5560.54,9,33,185.85,7,1,3,360,False,Responded,False
310,California,West,Major Market,232.0,249.0,531.0,249.0,93.0,69.0,1775.0,160.0,230.0,240.0,470.0,4,09/01/11 00:00:00,Espresso,Caffe Latte,Regular,534,25,Male,198.04,1317.87,2,33,451.11,4,4,4,35,False,Ignored,False
312,Illinois,Central,Major Market,115.0,206.0,354.0,148.0,91.0,48.0,844.0,140.0,150.0,220.0,370.0,2,02/01/10 00:00:00,Coffee,Columbian,Regular,535,48,Male,167.26,8200.9,16,29,96.53,2,0,4,112,True,Responded,True
312,Illinois,Central,Major Market,208.0,329.0,567.0,238.0,121.0,78.0,1190.0,230.0,250.0,340.0,590.0,2,07/01/10 00:00:00,Coffee,Columbian,Regular,536,26,Other,81.31,5023.89,10,13,428.96,2,4,5,106,True,Ignored,False
312,Illinois,Central,Major Market,171.0,206.0,377.0,148.0,91.0,48.0,844.0,140.0,150.0,220.0,370.0,2,02/01/11 00:00:00,Coffee,Columbian,Regular,537,38,Female,47.37,2420.39,12,94,384.1,2,4,1,174,True,Unsubscribed,True
312,Illinois,Central,Major Market,230.0,278.0,474.0,200.0,103.0,66.0,1095.0,190.0,210.0,290.0,500.0,2,06/01/11 00:00:00,Coffee,Columbian,Regular,538,25,Male,161.13,5968.32,17,75,337.19,4,2,3,236,True,Unsubscribed,True
312,Illinois,Central,Major Market,288.0,310.0,569.0,224.0,116.0,73.0,1191.0,190.0,220.0,300.0,520.0,2,12/01/11 00:00:00,Coffee,Columbian,Regular,539,21,Other,153.91,7953.27,16,56,471.76,1,0,2,217,True,Unsubscribed,False
312,Illinois,Central,Major Market,172.0,178.0,321.0,123.0,62.0,39.0,611.0,130.0,130.0,180.0,310.0,3,04/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,540,39,Other,194.07,3343.48,17,74,498.1,2,4,5,144,False,Unsubscribed,True
312,Illinois,Central,Major Market,181.0,185.0,332.0,127.0,63.0,40.0,830.0,130.0,120.0,180.0,300.0,3,12/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,541,45,Other,177.47,7044.62,17,50,396.73,4,1,5,336,False,Ignored,False
312,Illinois,Central,Major Market,211.0,324.0,567.0,243.0,113.0,80.0,1260.0,260.0,280.0,380.0,660.0,5,03/01/10 00:00:00,Espresso,Caffe Mocha,Regular,542,62,Female,120.02,4335.81,3,20,122.1,4,3,1,342,False,Unsubscribed,False
312,Illinois,Central,Major Market,241.0,362.0,634.0,272.0,121.0,89.0,1616.0,300.0,310.0,430.0,740.0,5,06/01/10 00:00:00,Espresso,Caffe Mocha,Regular,543,21,Female,38.23,9644.11,9,87,345.63,2,3,3,56,True,Responded,True
312,Illinois,Central,Major Market,316.0,312.0,611.0,234.0,114.0,77.0,1310.0,260.0,270.0,370.0,640.0,5,01/01/11 00:00:00,Espresso,Caffe Mocha,Regular,544,56,Female,107.03,7732.31,2,24,206.19,7,2,2,151,False,Responded,False
312,Illinois,Central,Major Market,332.0,341.0,637.0,257.0,117.0,84.0,1662.0,420.0,370.0,520.0,890.0,5,10/01/11 00:00:00,Espresso,Caffe Mocha,Regular,545,38,Other,76.47,3627.87,17,31,69.95,3,4,3,147,False,Ignored,False
312,Illinois,Central,Major Market,142.0,229.0,457.0,228.0,87.0,63.0,1436.0,180.0,260.0,270.0,530.0,6,02/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,546,25,Other,112.23,275.7,15,61,425.9,2,1,3,11,True,Ignored,True
312,Illinois,Central,Major Market,164.0,261.0,521.0,260.0,97.0,72.0,1715.0,210.0,300.0,310.0,610.0,6,06/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,547,37,Male,74.31,6609.45,9,53,174.02,1,1,1,256,False,Ignored,False
312,Illinois,Central,Major Market,168.0,266.0,532.0,266.0,98.0,74.0,1819.0,220.0,300.0,320.0,620.0,6,07/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,548,49,Male,175.13,2058.93,2,14,482.58,7,4,5,347,True,Responded,False
312,Illinois,Central,Major Market,155.0,249.0,498.0,249.0,94.0,69.0,1775.0,210.0,280.0,300.0,580.0,6,09/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,549,18,Female,171.98,1306.6,15,32,407.45,0,4,1,27,False,Responded,False
312,Illinois,Central,Major Market,149.0,239.0,478.0,239.0,90.0,66.0,1755.0,300.0,340.0,370.0,710.0,6,10/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,550,23,Female,76.78,9324.59,14,59,402.03,4,0,3,329,True,Unsubscribed,True
312,Illinois,Central,Major Market,95.0,130.0,219.0,89.0,35.0,24.0,777.0,100.0,70.0,120.0,190.0,8,01/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,551,45,Male,127.92,9999.49,1,17,415.19,4,3,2,9,False,Responded,True
312,Illinois,Central,Major Market,111.0,152.0,256.0,104.0,41.0,29.0,952.0,120.0,80.0,140.0,220.0,8,07/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,552,61,Female,97.43,2771.9,13,19,209.98,9,4,5,163,True,Ignored,True
312,Illinois,Central,Major Market,127.0,172.0,290.0,118.0,45.0,33.0,930.0,110.0,110.0,150.0,260.0,8,11/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,553,48,Male,183.64,3087.51,9,2,50.28,5,4,1,349,True,Responded,True
312,Illinois,Central,Major Market,135.0,126.0,227.0,87.0,35.0,24.0,756.0,90.0,70.0,110.0,180.0,8,03/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,554,27,Male,53.72,1733.39,1,16,497.57,4,1,4,167,True,Responded,False
312,Illinois,Central,Major Market,197.0,179.0,322.0,123.0,46.0,34.0,928.0,140.0,100.0,160.0,260.0,8,09/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,555,37,Male,145.59,4631.08,1,33,482.43,9,2,2,128,True,Responded,False
312,Illinois,Central,Major Market,72.0,112.0,199.0,87.0,40.0,28.0,564.0,70.0,70.0,100.0,170.0,9,07/01/10 00:00:00,Herbal Tea,Lemon,Decaf,556,25,Other,194.67,8671.85,11,79,239.17,3,3,4,361,True,Ignored,False
312,Illinois,Central,Major Market,54.0,68.0,119.0,52.0,27.0,17.0,554.0,40.0,40.0,60.0,100.0,9,08/01/11 00:00:00,Herbal Tea,Lemon,Decaf,557,39,Female,51.55,7044.91,12,74,415.96,2,3,3,357,False,Unsubscribed,False
312,Illinois,Central,Major Market,64.0,74.0,141.0,58.0,31.0,19.0,548.0,50.0,40.0,70.0,110.0,9,09/01/11 00:00:00,Herbal Tea,Lemon,Decaf,558,55,Other,56.35,8478.68,5,7,243.91,1,3,2,27,False,Unsubscribed,True
312,Illinois,Central,Major Market,40.0,51.0,96.0,39.0,24.0,12.0,541.0,40.0,20.0,40.0,60.0,9,10/01/11 00:00:00,Herbal Tea,Lemon,Decaf,559,46,Female,144.87,2361.97,19,68,463.81,5,0,2,143,True,Responded,False
312,Illinois,Central,Major Market,40.0,52.0,98.0,40.0,25.0,13.0,536.0,30.0,30.0,50.0,80.0,9,11/01/11 00:00:00,Herbal Tea,Lemon,Decaf,560,26,Other,160.25,7331.52,18,71,206.03,3,3,5,316,False,Unsubscribed,False
312,Illinois,Central,Major Market,43.0,56.0,106.0,43.0,27.0,14.0,531.0,30.0,40.0,50.0,90.0,9,12/01/11 00:00:00,Herbal Tea,Lemon,Decaf,561,61,Female,108.3,9193.41,7,80,440.54,5,1,3,161,False,Ignored,True
312,Illinois,Central,Major Market,155.0,152.0,254.0,104.0,37.0,29.0,871.0,120.0,80.0,140.0,220.0,10,05/01/11 00:00:00,Herbal Tea,Mint,Decaf,562,64,Female,129.74,2886.02,19,94,16.34,7,4,1,52,True,Unsubscribed,False
312,Illinois,Central,Major Market,192.0,185.0,309.0,127.0,43.0,35.0,1007.0,150.0,100.0,170.0,270.0,10,07/01/11 00:00:00,Herbal Tea,Mint,Decaf,563,18,Male,58.28,6937.47,16,86,177.24,3,1,2,232,True,Responded,False
312,Illinois,Central,Major Market,197.0,191.0,320.0,132.0,45.0,36.0,994.0,140.0,110.0,170.0,280.0,10,08/01/11 00:00:00,Herbal Tea,Mint,Decaf,564,58,Other,105.79,4066.51,10,52,312.07,8,0,1,101,True,Unsubscribed,True
312,Illinois,Central,Major Market,131.0,124.0,224.0,86.0,36.0,24.0,1003.0,80.0,80.0,110.0,190.0,10,12/01/11 00:00:00,Herbal Tea,Mint,Decaf,565,69,Other,40.17,2973.24,8,75,428.87,5,0,3,213,True,Responded,True
312,Illinois,Central,Major Market,99.0,136.0,230.0,94.0,37.0,26.0,562.0,90.0,80.0,120.0,200.0,11,06/01/10 00:00:00,Tea,Darjeeling,Regular,566,56,Female,77.86,9699.27,3,59,53.46,7,1,3,186,False,Ignored,True
312,Illinois,Central,Major Market,137.0,136.0,228.0,94.0,34.0,26.0,608.0,90.0,80.0,120.0,200.0,11,07/01/11 00:00:00,Tea,Darjeeling,Regular,567,43,Other,71.26,3551.47,1,78,46.59,8,2,4,4,True,Unsubscribed,True
312,Illinois,Central,Major Market,145.0,145.0,243.0,100.0,37.0,28.0,598.0,100.0,80.0,130.0,210.0,11,08/01/11 00:00:00,Tea,Darjeeling,Regular,568,28,Female,100.03,1167.71,18,92,396.06,3,2,1,125,False,Ignored,False
312,Illinois,Central,Major Market,33.0,81.0,135.0,54.0,48.0,17.0,641.0,30.0,40.0,70.0,110.0,12,06/01/10 00:00:00,Tea,Earl Grey,Regular,569,69,Female,187.42,3947.03,7,27,287.39,9,0,1,288,True,Ignored,True
312,Illinois,Central,Major Market,43.0,79.0,130.0,52.0,45.0,17.0,668.0,30.0,40.0,70.0,110.0,12,07/01/11 00:00:00,Tea,Earl Grey,Regular,570,52,Male,52.63,4532.02,13,27,74.64,5,2,5,143,True,Unsubscribed,False
314,Missouri,Central,Small Market,42.0,107.0,193.0,86.0,65.0,32.0,484.0,50.0,90.0,110.0,200.0,2,02/01/10 00:00:00,Coffee,Columbian,Regular,571,41,Female,92.25,7546.89,15,69,243.92,5,1,3,258,True,Unsubscribed,True
314,Missouri,Central,Small Market,25.0,83.0,150.0,67.0,58.0,25.0,599.0,30.0,70.0,80.0,150.0,2,09/01/10 00:00:00,Coffee,Columbian,Regular,572,50,Other,130.81,9504.15,15,60,110.27,4,0,3,33,False,Responded,True
314,Missouri,Central,Small Market,61.0,105.0,213.0,85.0,69.0,32.0,494.0,40.0,90.0,100.0,190.0,2,01/01/11 00:00:00,Coffee,Columbian,Regular,573,37,Male,190.38,8188.86,8,30,378.18,3,3,3,247,False,Ignored,False
314,Missouri,Central,Small Market,58.0,104.0,201.0,85.0,65.0,32.0,476.0,40.0,90.0,100.0,190.0,2,03/01/11 00:00:00,Coffee,Columbian,Regular,574,44,Female,43.97,9316.32,10,49,409.65,8,2,3,114,True,Ignored,False
314,Missouri,Central,Small Market,43.0,93.0,167.0,76.0,58.0,28.0,613.0,40.0,80.0,90.0,170.0,2,07/01/11 00:00:00,Coffee,Columbian,Regular,575,32,Male,185.22,4803.1,8,93,225.91,9,2,5,140,True,Unsubscribed,False
314,Missouri,Central,Small Market,35.0,77.0,142.0,65.0,42.0,20.0,1042.0,50.0,60.0,80.0,140.0,3,06/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf,576,50,Male,34.59,7221.23,14,62,484.25,8,1,4,306,True,Unsubscribed,True
314,Missouri,Central,Small Market,32.0,72.0,132.0,60.0,40.0,18.0,1070.0,40.0,60.0,70.0,130.0,3,07/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf,577,69,Female,106.53,3159.59,2,61,321.34,0,1,3,323,False,Unsubscribed,False
314,Missouri,Central,Small Market,34.0,74.0,136.0,62.0,40.0,19.0,1059.0,50.0,60.0,80.0,140.0,3,09/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf,578,24,Other,101.83,788.91,4,16,137.23,4,1,2,262,True,Responded,False
314,Missouri,Central,Small Market,38.0,81.0,150.0,69.0,43.0,21.0,1060.0,40.0,60.0,80.0,140.0,3,11/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf,579,51,Female,57.73,3718.19,3,92,42.31,2,2,4,144,True,Ignored,False
314,Missouri,Central,Small Market,73.0,92.0,190.0,78.0,47.0,24.0,965.0,50.0,80.0,90.0,170.0,3,01/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,580,62,Female,82.54,7009.36,8,41,351.68,5,2,5,24,False,Unsubscribed,True
314,Missouri,Central,Small Market,67.0,89.0,174.0,74.0,44.0,22.0,949.0,60.0,70.0,100.0,170.0,3,03/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,581,68,Female,101.75,2818.76,3,33,299.1,9,0,4,307,True,Unsubscribed,True
314,Missouri,Central,Small Market,44.0,72.0,131.0,60.0,37.0,18.0,1070.0,40.0,60.0,70.0,130.0,3,07/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,582,63,Female,175.74,8627.92,8,46,178.15,2,2,4,271,True,Unsubscribed,True
314,Missouri,Central,Small Market,-3.0,43.0,77.0,34.0,46.0,12.0,240.0,10.0,10.0,30.0,40.0,13,10/01/10 00:00:00,Tea,Green Tea,Regular,583,59,Female,191.91,7928.65,4,15,371.87,5,0,5,235,False,Ignored,True
314,Missouri,Central,Small Market,-4.0,41.0,74.0,33.0,45.0,12.0,243.0,0.0,20.0,40.0,60.0,13,11/01/10 00:00:00,Tea,Green Tea,Regular,584,22,Other,113.41,2021.02,1,69,28.98,1,1,2,320,True,Responded,True
314,Missouri,Central,Small Market,-3.0,44.0,84.0,35.0,46.0,13.0,197.0,-10.0,30.0,30.0,60.0,13,04/01/11 00:00:00,Tea,Green Tea,Regular,585,47,Male,176.62,3375.28,5,90,427.62,9,3,3,149,False,Responded,False
314,Missouri,Central,Small Market,-3.0,45.0,80.0,36.0,44.0,13.0,212.0,0.0,30.0,40.0,70.0,13,05/01/11 00:00:00,Tea,Green Tea,Regular,586,45,Other,129.47,8270.5,12,97,103.42,8,2,2,105,True,Responded,True
314,Missouri,Central,Small Market,3.0,51.0,97.0,40.0,49.0,15.0,244.0,10.0,30.0,50.0,80.0,13,09/01/11 00:00:00,Tea,Green Tea,Regular,587,35,Female,82.84,2514.98,16,13,26.23,8,1,3,255,False,Responded,True
314,Missouri,Central,Small Market,-4.0,43.0,82.0,34.0,46.0,12.0,240.0,10.0,10.0,30.0,40.0,13,10/01/11 00:00:00,Tea,Green Tea,Regular,588,53,Male,54.95,3382.86,10,45,447.04,3,3,5,52,True,Unsubscribed,False
314,Missouri,Central,Small Market,-6.0,41.0,79.0,33.0,45.0,12.0,243.0,0.0,20.0,40.0,60.0,13,11/01/11 00:00:00,Tea,Green Tea,Regular,589,20,Male,94.36,3496.36,7,60,312.78,6,1,1,21,False,Responded,True
314,Missouri,Central,Small Market,29.0,49.0,83.0,34.0,20.0,9.0,890.0,40.0,30.0,60.0,90.0,5,08/01/10 00:00:00,Espresso,Caffe Mocha,Regular,590,38,Male,114.11,8030.32,6,43,70.97,2,3,5,223,True,Unsubscribed,False
314,Missouri,Central,Small Market,36.0,59.0,99.0,40.0,23.0,11.0,881.0,90.0,50.0,90.0,140.0,5,10/01/10 00:00:00,Espresso,Caffe Mocha,Regular,591,63,Other,28.0,466.6,2,64,317.52,5,2,4,317,False,Unsubscribed,True
314,Missouri,Central,Small Market,51.0,78.0,132.0,54.0,27.0,15.0,885.0,80.0,60.0,100.0,160.0,5,11/01/10 00:00:00,Espresso,Caffe Mocha,Regular,592,33,Other,46.25,830.49,6,53,445.63,8,1,3,52,False,Ignored,True
314,Missouri,Central,Small Market,48.0,73.0,123.0,50.0,25.0,14.0,898.0,70.0,60.0,90.0,150.0,5,12/01/10 00:00:00,Espresso,Caffe Mocha,Regular,593,54,Other,128.03,5826.67,17,14,296.68,2,2,5,322,True,Ignored,True
314,Missouri,Central,Small Market,71.0,73.0,131.0,50.0,25.0,14.0,814.0,70.0,50.0,90.0,140.0,5,02/01/11 00:00:00,Espresso,Caffe Mocha,Regular,594,59,Female,60.5,4031.41,13,53,378.02,5,0,2,215,False,Ignored,False
314,Missouri,Central,Small Market,64.0,68.0,123.0,47.0,25.0,13.0,821.0,60.0,50.0,80.0,130.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular,595,22,Other,170.72,6365.56,15,51,448.87,0,1,1,185,True,Unsubscribed,False
314,Missouri,Central,Small Market,46.0,55.0,91.0,37.0,20.0,10.0,876.0,40.0,40.0,60.0,100.0,5,06/01/11 00:00:00,Espresso,Caffe Mocha,Regular,596,67,Other,78.85,2737.97,9,51,458.89,7,3,2,294,True,Responded,False
314,Missouri,Central,Small Market,35.0,57.0,96.0,39.0,22.0,10.0,845.0,50.0,40.0,70.0,110.0,6,07/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,597,68,Other,38.87,9104.87,12,70,79.83,0,1,2,277,False,Unsubscribed,False
314,Missouri,Central,Small Market,27.0,48.0,81.0,33.0,21.0,9.0,836.0,50.0,40.0,60.0,100.0,6,11/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,598,31,Male,35.04,7633.32,15,88,379.8,8,4,4,251,True,Ignored,False
314,Missouri,Central,Small Market,27.0,46.0,77.0,31.0,19.0,8.0,844.0,50.0,30.0,60.0,90.0,6,12/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,599,48,Male,188.68,770.69,3,95,430.53,9,4,3,305,False,Unsubscribed,False
314,Missouri,Central,Small Market,48.0,57.0,95.0,39.0,20.0,10.0,845.0,50.0,40.0,70.0,110.0,6,07/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,600,63,Female,41.24,7860.66,17,93,491.72,2,0,3,237,False,Ignored,True
314,Missouri,Central,Small Market,40.0,47.0,84.0,32.0,20.0,8.0,837.0,50.0,30.0,60.0,90.0,6,09/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,601,41,Male,45.36,9698.87,12,55,433.35,4,1,5,298,True,Ignored,False
314,Missouri,Central,Small Market,-6.0,63.0,107.0,44.0,69.0,40.0,261.0,10.0,30.0,60.0,90.0,8,04/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,602,52,Female,175.28,9430.11,5,86,344.63,1,1,4,75,False,Ignored,False
314,Missouri,Central,Small Market,2.0,88.0,151.0,63.0,86.0,57.0,332.0,20.0,50.0,80.0,130.0,8,08/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,603,53,Male,65.77,7381.29,19,84,144.56,0,3,5,229,True,Ignored,False
314,Missouri,Central,Small Market,-11.0,61.0,103.0,43.0,64.0,39.0,282.0,10.0,30.0,60.0,90.0,8,05/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,604,27,Female,139.87,1323.58,7,89,162.61,1,3,3,228,True,Unsubscribed,True
314,Missouri,Central,Small Market,-10.0,62.0,113.0,44.0,69.0,40.0,325.0,10.0,30.0,60.0,90.0,8,09/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,605,44,Female,167.01,5803.16,2,48,397.19,9,3,4,171,False,Ignored,True
314,Missouri,Central,Small Market,-12.0,62.0,113.0,44.0,70.0,40.0,325.0,0.0,40.0,50.0,90.0,8,11/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,606,44,Male,129.29,2913.9,5,88,213.04,9,1,3,15,False,Responded,True
314,Missouri,Central,Small Market,-7.0,69.0,126.0,49.0,74.0,44.0,335.0,0.0,40.0,60.0,100.0,8,12/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,607,40,Male,192.35,9705.11,8,46,426.4,4,1,4,287,False,Ignored,False
314,Missouri,Central,Small Market,-39.0,11.0,99.0,88.0,50.0,27.0,525.0,-20.0,70.0,10.0,80.0,9,01/01/10 00:00:00,Herbal Tea,Lemon,Decaf,608,30,Other,147.6,7203.11,8,63,240.74,1,4,1,176,False,Ignored,True
314,Missouri,Central,Small Market,-61.0,11.0,111.0,88.0,52.0,27.0,525.0,-20.0,70.0,10.0,80.0,9,01/01/11 00:00:00,Herbal Tea,Lemon,Decaf,609,33,Other,40.3,6146.58,17,11,336.2,8,2,1,193,False,Ignored,False
314,Missouri,Central,Small Market,-46.0,25.0,140.0,116.0,54.0,35.0,1142.0,0.0,90.0,30.0,120.0,9,06/01/11 00:00:00,Herbal Tea,Lemon,Decaf,610,52,Female,120.51,6981.37,3,95,478.25,8,3,3,355,False,Responded,True
314,Missouri,Central,Small Market,-13.0,40.0,130.0,82.0,49.0,25.0,1804.0,0.0,70.0,40.0,110.0,9,11/01/11 00:00:00,Herbal Tea,Lemon,Decaf,611,44,Female,149.27,4435.99,13,97,114.02,9,2,4,6,True,Unsubscribed,False
314,Missouri,Central,Small Market,9.0,47.0,82.0,35.0,38.0,11.0,196.0,10.0,30.0,40.0,70.0,11,01/01/10 00:00:00,Tea,Darjeeling,Regular,612,69,Female,164.35,3790.09,6,86,151.36,2,2,5,315,True,Ignored,False
314,Missouri,Central,Small Market,14.0,53.0,92.0,39.0,39.0,12.0,212.0,20.0,30.0,50.0,80.0,11,05/01/10 00:00:00,Tea,Darjeeling,Regular,613,56,Male,24.74,9364.42,13,55,230.46,1,0,1,180,True,Unsubscribed,True
314,Missouri,Central,Small Market,13.0,52.0,91.0,39.0,39.0,12.0,248.0,20.0,30.0,50.0,80.0,11,09/01/10 00:00:00,Tea,Darjeeling,Regular,614,64,Male,149.4,3386.08,14,95,395.17,6,1,5,207,False,Responded,False
314,Missouri,Central,Small Market,16.0,49.0,91.0,36.0,38.0,11.0,187.0,10.0,30.0,40.0,70.0,11,03/01/11 00:00:00,Tea,Darjeeling,Regular,615,34,Other,168.62,510.22,17,7,411.83,2,1,1,225,False,Unsubscribed,True
314,Missouri,Central,Small Market,23.0,59.0,102.0,44.0,39.0,14.0,258.0,30.0,30.0,60.0,90.0,11,07/01/11 00:00:00,Tea,Darjeeling,Regular,616,65,Male,154.43,4068.32,7,26,411.11,5,4,3,257,False,Ignored,False
314,Missouri,Central,Small Market,19.0,53.0,98.0,39.0,40.0,12.0,244.0,30.0,20.0,40.0,60.0,11,10/01/11 00:00:00,Tea,Darjeeling,Regular,617,58,Female,112.22,7924.37,16,6,170.63,3,1,5,68,False,Responded,False
314,Missouri,Central,Small Market,16.0,51.0,95.0,38.0,40.0,12.0,256.0,10.0,30.0,40.0,70.0,11,12/01/11 00:00:00,Tea,Darjeeling,Regular,618,18,Other,102.44,6519.84,1,56,53.4,1,0,4,77,True,Ignored,False
314,Missouri,Central,Small Market,-7.0,38.0,68.0,30.0,45.0,11.0,165.0,-10.0,20.0,30.0,50.0,12,02/01/10 00:00:00,Tea,Earl Grey,Regular,619,28,Male,118.9,9625.49,18,96,82.88,7,1,1,90,False,Unsubscribed,False
314,Missouri,Central,Small Market,-9.0,36.0,65.0,29.0,45.0,11.0,169.0,-10.0,20.0,30.0,50.0,12,04/01/10 00:00:00,Tea,Earl Grey,Regular,620,29,Female,146.84,1151.4,5,48,86.17,9,3,4,160,True,Responded,False
314,Missouri,Central,Small Market,-4.0,42.0,76.0,34.0,46.0,12.0,182.0,0.0,20.0,40.0,60.0,12,05/01/10 00:00:00,Tea,Earl Grey,Regular,621,31,Male,186.12,9124.31,14,28,338.83,8,3,2,260,True,Unsubscribed,False
